641585947,2017-03-29,CHN,,USA,,7.0,2,5.76923,04,http://www.prnewswire.com/news-releases/fleishmanhillard-appoints-kristin-hollins-corporate-reputation-lead-americas-300431077.html,prnewswire.com,United States
641591171,2017-03-29,CHN,,USA,,1.9,6,5.94059,04,http://northcountrynow.com/featured_events/traditional-arts-upstate-new-york-hosting-presentation-april-1-canton-0194993,northcountrynow.com,-
641591172,2017-03-29,CHN,,USA,,7.0,2,-0.389864,04,http://www.npr.org/sections/thetwo-way/2017/03/29/521902635/kushner-family-chinas-anbang-end-talks-over-manhattan-real-estate-deal,npr.org,United States
641593510,2017-03-29,CHN,,USA,,3.0,2,0.565771,02,http://www.globaltimes.cn/content/1040206.shtml,globaltimes.cn,China
641597992,2017-03-29,CHN,,USA,,1.0,2,-1.60819,04,http://www.cnbc.com/2017/03/29/donald-trump-and-xi-jinping-have-common-ground-on-north-korea.html,cnbc.com,United States
641609926,2017-03-29,CHN,,USA,,2.8,10,-4.25909,04,http://eleganthomesinla.com/2017/03/29/arrest-warrant-sought-for-ousted-south-korean-presidentaec/,eleganthomesinla.com,
641611264,2017-03-29,CHN,,USA,,8.0,4,4.67091,05,http://www.nasdaq.com/article/delta-air-lines-strengthens-relationship-with-korean-air-cm767272,nasdaq.com,-
641612766,2017-03-29,CHN,,USA,,7.0,2,-1.73445,04,http://www.dailyadvance.com/National-Business/2017/03/29/Investment-from-China-in-Kushner-Manhattan-property-is-off.html,dailyadvance.com,United States
641612768,2017-03-29,CHN,,USA,,3.5,2,-1.93548,05,http://www.dailyadvance.com/National-Business/2017/03/29/Investment-from-China-in-Kushner-Manhattan-property-is-off.html,dailyadvance.com,United States
641612772,2017-03-29,CHN,,USA,,1.9,2,0.744417,04,http://wyrk.com/heres-what-to-do-this-weekend-in-wny-6/,wyrk.com,United States
641622971,2017-03-29,CHN,,USA,,1.9,8,2.41546,04,http://usa.chinadaily.com.cn/world/2017-03/29/content_28729630.htm,usa.chinadaily.com.cn,China
641622972,2017-03-29,CHN,,USA,,1.9,2,2.41546,04,http://usa.chinadaily.com.cn/world/2017-03/29/content_28729630.htm,usa.chinadaily.com.cn,China
641622974,2017-03-29,CHN,,USA,,2.8,5,-0.257898,04,http://foreignpolicy.com/2017/03/29/did-tillersons-beijing-visit-box-him-in-or-start-a-reboot-two-perspectives-on-american-diplomacy-next-steps-chinafile/,foreignpolicy.com,United States
641631589,2017-03-29,CHN,,USA,,0.0,4,0.0,01,https://therealdeal.com/2017/03/29/a-mystery-chinese-woman-is-the-new-owner-of-trumps-childhood-home/,therealdeal.com,United States
641641948,2017-03-29,CHN,,USA,,7.0,2,-1.53341,04,http://www.vanityfair.com/news/2017/03/jared-kushner-666-fifth,vanityfair.com,United States
641646561,2017-03-29,CHN,,USA,,1.0,2,0.0,04,http://www.globaltimes.cn/content/1040261.shtml,globaltimes.cn,China
641650944,2017-03-29,CHN,,USA,,4.0,1,3.59712,02,http://zeenews.india.com/world/china-urges-donald-trump-to-honour-us-commitment-to-paris-agreement-1991121.html,zeenews.india.com,India
641650949,2017-03-29,CHN,,USA,,1.9,26,1.31244,04,http://www.nbcnews.com/news/us-news/tillerson-attend-his-first-nato-meeting-push-allies-increase-defense-n740006?cid=public-rss_20170329,nbcnews.com,United States
641655393,2017-03-29,CHN,,USA,,1.0,1,-7.58808,04,http://americanmilitarynews.com/2017/03/north-korea-threatens-war-mccain-mocks-leader-crazy-fat-kid/,americanmilitarynews.com,United States
641659943,2017-03-29,CHN,,USA,,5.2,10,2.53165,03,http://english.sina.com/news/2017-03-30/detail-ifycwunr8100720.shtml,english.sina.com,China
641659945,2017-03-29,CHN,,USA,,7.0,2,-0.446927,04,https://www.bloomberg.com/view/articles/2017-03-29/senators-please-ask-jared-kushner-about-666-fifth-avenue,bloomberg.com,-
641668195,2017-03-29,CHN,,USA,,4.0,4,-1.7094,02,https://contacto-latino.com/en/news/201403/106616343/kushners-seek-new-partners-for-tower-after-anbang-talks-collapse-chicago-tribune/,contacto-latino.com,United States
641668197,2017-03-29,CHN,,USA,,4.0,2,-1.7094,02,https://contacto-latino.com/en/news/201403/106616343/kushners-seek-new-partners-for-tower-after-anbang-talks-collapse-chicago-tribune/,contacto-latino.com,United States
641671818,2017-03-29,CHN,,USA,,2.8,4,1.13402,04,http://bpnews.net/48587/walking-lottie-moon-legacy-spurs-continued-giving,bpnews.net,United States
641671819,2017-03-29,CHN,,USA,,3.5,2,-1.11223,05,http://www.thebeijinger.com/forum/2017/03/29/brexit-day,thebeijinger.com,China
641671820,2017-03-29,CHN,,USA,,3.5,2,-1.11223,05,http://www.thebeijinger.com/forum/2017/03/29/brexit-day,thebeijinger.com,China
641695505,2017-03-29,CHN,,USA,,4.0,2,-1.5625,03,https://www.thechicagocouncil.org/blog/global-insight/ivo-daalder-weeks-reads-decline-american-soft-power,thechicagocouncil.org,United States
641695506,2017-03-29,CHN,,USA,,4.0,34,-3.92355,03,http://wsau.com/news/articles/2017/mar/29/state-department-employee-to-face-charges-in-fbi-probe-officials/,wsau.com,United States
641695507,2017-03-29,CHN,,USA,,4.0,34,-3.92355,03,http://wsau.com/news/articles/2017/mar/29/state-department-employee-to-face-charges-in-fbi-probe-officials/,wsau.com,United States
641699232,2017-03-29,CHN,,USA,,3.0,1,3.39506,02,http://townline.org/vassalboro-news-budget-process-begins-with-committee-agreeing-on-two-items/,townline.org,
641702713,2017-03-29,CHN,,USA,,0.0,2,-0.670017,01,http://www.timesledger.com/stories/2017/13/jennyhou_2017_03_31_q.html,timesledger.com,-
641702716,2017-03-29,CHN,,USA,,3.4,4,2.04778,05,http://talk1430.iheart.com/onair/the-joe-pags-show-10/state-department-employee-to-face-charges-15692489/,talk1430.iheart.com,United States
641710100,2017-03-29,CHN,,USA,,0.0,2,-1.32743,01,http://www.sudantribune.com/spip.php?article62045,sudantribune.com,Sudan
641720594,2017-03-29,CHN,,USA,,1.0,1,-0.520833,04,https://www.theguardian.com/us-news/live/2017/mar/29/senate-bipartisan-russia-inquiry,theguardian.com,United States
641720597,2017-03-29,CHN,,USA,,1.0,1,-0.520833,04,https://www.theguardian.com/us-news/live/2017/mar/29/senate-bipartisan-russia-inquiry,theguardian.com,United States
641720598,2017-03-29,CHN,,USA,,1.9,2,-0.520833,04,https://www.theguardian.com/us-news/live/2017/mar/29/senate-bipartisan-russia-inquiry,theguardian.com,United States
641727223,2017-03-29,CHN,,USA,,5.2,2,-0.487013,03,http://www.chesterfieldobserver.com/news/2017-03-29/Front_Page/CEOs_exit_wont_slow_paper_plant_officials_say.html,chesterfieldobserver.com,United States
641727224,2017-03-29,CHN,,USA,,5.2,2,-0.487013,03,http://www.chesterfieldobserver.com/news/2017-03-29/Front_Page/CEOs_exit_wont_slow_paper_plant_officials_say.html,chesterfieldobserver.com,United States
641727225,2017-03-29,CHN,,USA,,1.0,2,-0.487013,04,http://www.chesterfieldobserver.com/news/2017-03-29/Front_Page/CEOs_exit_wont_slow_paper_plant_officials_say.html,chesterfieldobserver.com,United States
641727232,2017-03-29,CHN,,USA,,0.0,28,-0.617651,01,http://knba.org/post/felony-charges-us-diplomat-over-alleged-contacts-chinese-agents,knba.org,United States
641736724,2017-03-30,CHN,,USA,,4.0,36,-3.85381,03,http://antiguaobserver.com/state-department-employee-charged-in-making-contacts-with-chinese-agents/,antiguaobserver.com,United Kingdom
641736730,2017-03-30,CHN,,USA,,0.0,224,-0.627365,01,http://kazu.org/post/felony-charges-us-diplomat-over-alleged-contacts-chinese-agents,kazu.org,United States
641736738,2017-03-30,CHN,,USA,,4.0,34,-4.09349,03,http://antiguaobserver.com/state-department-employee-charged-in-making-contacts-with-chinese-agents/,antiguaobserver.com,United Kingdom
641744429,2017-03-30,CHN,,USA,,3.4,2,-5.91716,05,http://www.1913intel.com/2017/03/29/trump-must-change-policy-in-asia-to-avoid-a-war-with-china-the-national-interest/,1913intel.com, 
641755889,2017-03-30,CHN,,USA,,3.4,2,2.04778,05,http://khow.iheart.com/onair/the-joe-pags-show-10/state-department-employee-to-face-charges-15692489/,khow.iheart.com,United States
641761191,2017-03-30,CHN,,USA,,2.8,2,2.96712,04,http://uwire.com/2017/03/29/ksc-professors-poem-makes-mark-in-china/,uwire.com,United States
641761192,2017-03-30,CHN,,USA,,2.8,2,2.96712,04,http://uwire.com/2017/03/29/ksc-professors-poem-makes-mark-in-china/,uwire.com,United States
641765650,2017-03-30,CHN,,USA,,0.0,342,-1.04626,01,http://pakobserver.net/us-north-korea-nuclear-row/,pakobserver.net,Pakistan
641770275,2017-03-30,CHN,,USA,,4.0,1,0.220751,03,https://www.wuft.org/nation-world/2017/03/29/ivanka-trump-to-be-an-official-white-house-employee-covered-by-ethics-rules/,wuft.org,United States
641772792,2017-03-30,CHN,,USA,,3.0,2,-0.867052,02,http://english.sina.com/china/d/2017-03-30/detail-ifycwunr8146140.shtml,english.sina.com,China
641772793,2017-03-30,CHN,,USA,,3.4,4,-0.867052,05,http://english.sina.com/china/d/2017-03-30/detail-ifycwunr8146140.shtml,english.sina.com,China
641777292,2017-03-30,CHN,,USA,,1.9,6,1.39276,04,http://www.nbcnews.com/news/us-news/tillerson-attend-his-first-nato-meeting-push-allies-increase-defense-n740006?cid=public-rss_20170330,nbcnews.com,United States
641787816,2017-03-30,CHN,,USA,,0.0,1,-0.401376,01,https://www.axios.com/state-dept-employee-charged-with-taking-bribes-from-china-2335640282.html,axios.com,
641787819,2017-03-30,CHN,,USA,,2.8,3,-3.34448,04,http://www.newsnow.in/news/amaravati-polavaram-on-top-of-agenda-says-cm,newsnow.in,-
641787822,2017-03-30,CHN,,USA,,0.0,1,-0.401376,01,https://www.axios.com/state-dept-employee-charged-with-taking-bribes-from-china-2335640282.html,axios.com,
641790768,2017-03-30,CHN,,USA,,0.0,4,-5.95745,01,http://newyork.cbslocal.com/2017/03/29/drug-ring-furanyl-fentanyl/,newyork.cbslocal.com,United States
641795669,2017-03-30,CHN,,USA,,4.0,4,-1.36986,03,http://www.neshobademocrat.com/Content/NEWS/News/Article/Nine-Tribal-Council-seats-on-ballot/2/297/40738,neshobademocrat.com,United States
641799204,2017-03-30,CHN,,USA,,1.9,3,-1.40269,04,http://www.chinadaily.com.cn/business/2017-03/30/content_28736407.htm,chinadaily.com.cn,China
641799205,2017-03-30,CHN,,USA,,1.9,21,-1.40269,04,http://www.chinadaily.com.cn/business/2017-03/30/content_28736407.htm,chinadaily.com.cn,China
641799206,2017-03-30,CHN,,USA,,1.9,6,-1.40269,04,http://www.chinadaily.com.cn/business/2017-03/30/content_28736407.htm,chinadaily.com.cn,China
641804169,2017-03-30,CHN,,USA,,0.0,2,1.17647,01,http://asia.nikkei.com/magazine/20170330/On-the-Cover/Chinese-and-South-Koreans-reconsider-the-American-dream,asia.nikkei.com,Japan
641837045,2017-03-30,CHN,,USA,,1.0,4,0.944544,04,http://www.business-standard.com/article/international/how-arctic-governance-could-become-a-testing-ground-for-sino-us-relations-117033000263_1.html,business-standard.com,India
641837046,2017-03-30,CHN,,USA,,1.0,4,0.944544,04,http://www.business-standard.com/article/international/how-arctic-governance-could-become-a-testing-ground-for-sino-us-relations-117033000263_1.html,business-standard.com,India
641850944,2017-03-30,CHN,,USA,,4.0,2,0.308642,02,http://ekosvoice.com/2017/03/30/china-urges-trump-to-honour-united-states-commitment-to.html,ekosvoice.com,Nigeria
641850945,2017-03-30,CHN,,USA,,4.0,8,0.308642,02,http://ekosvoice.com/2017/03/30/china-urges-trump-to-honour-united-states-commitment-to.html,ekosvoice.com,Nigeria
641850946,2017-03-30,CHN,,USA,,1.9,2,-3.50235,04,"https://www.juancole.com/?p=167458&text=Why%20would%20Trump%20Spend%20$54%20Billion%20More%20on%20the%20Pentagon?%20To%20Start%20a%20War,%20Obviously.",juancole.com,United States
641850947,2017-03-30,CHN,,USA,,1.9,2,-3.50235,04,"https://www.juancole.com/?p=167458&text=Why%20would%20Trump%20Spend%20$54%20Billion%20More%20on%20the%20Pentagon?%20To%20Start%20a%20War,%20Obviously.",juancole.com,United States
641850948,2017-03-30,CHN,,USA,,3.4,10,0.308642,05,http://ekosvoice.com/2017/03/30/china-urges-trump-to-honour-united-states-commitment-to.html,ekosvoice.com,Nigeria
641856369,2017-03-30,CHN,,USA,,4.0,17,-0.732359,03,http://in.reuters.com/article/china-usa-idINKBN1710PJ,in.reuters.com,United States
641856371,2017-03-30,CHN,,USA,,4.0,12,3.1653,03,http://cad.digitalmedianet.com/articles/viewarticle.jsp?type=news&id=4886629,cad.digitalmedianet.com,United States
641856375,2017-03-30,CHN,,USA,,4.0,6,-0.999241,03,http://in.reuters.com/article/china-usa-idINKBN1710PJ,in.reuters.com,United States
641859993,2017-03-30,CHN,,USA,,4.0,27,-0.202049,03,http://www.scmp.com/news/china/diplomacy-defence/article/2083486/chinas-foreign-ministry-confirms-dates-site-xi-trump,scmp.com,Hong Kong
641860001,2017-03-30,CHN,,USA,,4.0,4,-0.533789,03,http://www.scmp.com/news/china/diplomacy-defence/article/2083486/chinas-foreign-ministry-confirms-dates-site-xi-trump,scmp.com,Hong Kong
641872112,2017-03-30,CHN,,USA,,1.0,2,-1.82927,04,http://news.asiaone.com/news/world/chinas-xi-meet-trump-florida-next-week,news.asiaone.com,Singapore
641876000,2017-03-30,CHN,,USA,,1.0,9,-2.8125,04,http://www.koreaherald.com/view.php?ud=20170330000594,koreaherald.com,South Korea
641876001,2017-03-30,CHN,,USA,,1.0,1,-2.8125,04,http://www.koreaherald.com/view.php?ud=20170330000594,koreaherald.com,South Korea
641882274,2017-03-30,CHN,,USA,,0.0,1,-2.71647,01,"https://saigoneer.com/asia-news/9561-in-china,-conservationists-debate-moving-historical-monuments",saigoneer.com,Vietnam
641882275,2017-03-30,CHN,,USA,,0.0,2,-2.71647,01,"https://saigoneer.com/asia-news/9561-in-china,-conservationists-debate-moving-historical-monuments",saigoneer.com,Vietnam
641882276,2017-03-30,CHN,,USA,,0.0,5,-2.71647,01,"https://saigoneer.com/asia-news/9561-in-china,-conservationists-debate-moving-historical-monuments",saigoneer.com,Vietnam
641888619,2017-03-30,CHN,,USA,,7.0,4,1.12994,04,http://english.china.com/news/business/56/20170330/926831.html,english.china.com,-
641892519,2017-03-30,CHN,,USA,,4.0,6,-4.35238,03,https://www.yahoo.com/news/u-state-dept-employee-charged-making-contacts-chinese-095426837.html,yahoo.com,United States
641892528,2017-03-30,CHN,,USA,,4.0,6,-4.35238,03,https://www.yahoo.com/news/u-state-dept-employee-charged-making-contacts-chinese-095426837.html,yahoo.com,United States
641894914,2017-03-30,CHN,,USA,,4.0,3,-0.615852,03,http://www.miragenews.com/xi-jinping-to-meet-donald-trump-in-florida-next-week/,miragenews.com,Australia
641899321,2017-03-30,CHN,,USA,,1.0,2,-0.947867,04,http://gbtimes.com/china/china-confirms-xi-meeting-trump-april,gbtimes.com,Finland
641899324,2017-03-30,CHN,,USA,,2.8,4,-0.230947,04,http://www.womenofchina.cn/womenofchina/html1/people/others/1703/5848-1.htm,womenofchina.cn,China
641899340,2017-03-30,CHN,,USA,,1.9,10,-1.35889,04,http://gbtimes.com/china/china-confirms-xi-meeting-trump-april,gbtimes.com,Finland
641899341,2017-03-30,CHN,,USA,,1.9,2,-0.947867,04,http://gbtimes.com/china/china-confirms-xi-meeting-trump-april,gbtimes.com,Finland
641903484,2017-03-30,CHN,,USA,,1.0,2,0.520833,04,http://www.moneycontrol.com/news/business/xi-jinping-to-meet-donald-trump-in-florida-next-week-2249921.html,moneycontrol.com,India
641903485,2017-03-30,CHN,,USA,,1.0,2,0.520833,04,http://www.moneycontrol.com/news/business/xi-jinping-to-meet-donald-trump-in-florida-next-week-2249921.html,moneycontrol.com,India
641907855,2017-03-30,CHN,,USA,,2.8,142,-0.703141,04,http://kwit.org/post/trump-will-host-chinas-president-xi-florida-april-6,kwit.org, 
641916436,2017-03-30,CHN,,USA,,1.0,4,-1.20878,04,http://www.wtvq.com/2017/03/30/dems-red-flags-from-kushner-sit-down-with-russian-banker/,wtvq.com,United States
641927311,2017-03-30,CHN,,USA,,4.0,8,7.86517,03,http://buffaloreflex.com/news/porcelain-art-exhibition-to-be-march-in-springfield/article_3ca5a164-0b51-11e7-b4a9-4360e90b8daa.html,buffaloreflex.com,United States
641927312,2017-03-30,CHN,,USA,,4.0,2,7.86517,03,http://buffaloreflex.com/news/porcelain-art-exhibition-to-be-march-in-springfield/article_3ca5a164-0b51-11e7-b4a9-4360e90b8daa.html,buffaloreflex.com,United States
641927315,2017-03-30,CHN,,USA,,1.9,7,-3.04878,04,http://www.wcpo.com/news/insider/woman-facing-deportation-jailed-for-2-years-with-no-criminal-charges,wcpo.com,United States
641927324,2017-03-30,CHN,,USA,,2.8,2,2.30769,04,http://www.indiaeveryday.in/news-trump-will-host-chinas-president-xi-in-florida-on-april-6-1008-3376823.htm,indiaeveryday.in,India
641935793,2017-03-30,CHN,,USA,,4.0,4,-3.89831,03,http://www.politico.com/blogs/donald-trump-administration/2017/03/trump-schedule-today-white-house-236684,politico.com,United States
641935795,2017-03-30,CHN,,USA,,4.0,2,-3.89831,03,http://www.politico.com/blogs/donald-trump-administration/2017/03/trump-schedule-today-white-house-236684,politico.com,United States
641942751,2017-03-30,CHN,,USA,,1.0,12,-7.75819,04,http://www.ktbb.com/post/?p=601525,ktbb.com,United States
641942752,2017-03-30,CHN,,USA,,1.0,29,-1.25335,04,http://www.ktbb.com/post/?p=601525,ktbb.com,United States
641942753,2017-03-30,CHN,,USA,,2.8,2,1.47895,04,https://qz.com/945455/china-and-the-uss-robotics-race-the-us-can-lead-by-focusing-on-what-it-does-best-software-sensors-and-design/,qz.com,United States
641947440,2017-03-30,CHN,,USA,,1.9,2,-0.986842,04,http://thenewdaily.com.au/news/people/2017/03/30/jared-kushner-company/,thenewdaily.com.au,Australia
641947442,2017-03-30,CHN,,USA,,4.0,1,0.0,03,http://www.marketpulse.com/20170330/trump-and-xi-to-meet-in-florida-next-week/,marketpulse.com,Canada
641952064,2017-03-30,CHN,,USA,,4.0,6,0.0,03,http://mobile.bignewsnetwork.com/news/252614491/a-meeting-date-finally-the-world-will-watch-as-us-president-trump-hosts-his-chinese-counterpart-xi-jinping,mobile.bignewsnetwork.com,United States
641952066,2017-03-30,CHN,,USA,,2.8,6,0.0,04,http://mobile.bignewsnetwork.com/news/252614491/a-meeting-date-finally-the-world-will-watch-as-us-president-trump-hosts-his-chinese-counterpart-xi-jinping,mobile.bignewsnetwork.com,United States
641952085,2017-03-30,CHN,,USA,,4.0,2,-1.40351,03,http://theweek.com/speedreads/689287/malaysia-release-body-kim-jong-nam-back-north-korea-after-sensitive-negotiations,theweek.com,United States
641958977,2017-03-30,CHN,,USA,,3.0,1,-0.670017,02,http://billmoyers.com/story/trumps-stance-climate-change-gift-china/,billmoyers.com,United States
641958978,2017-03-30,CHN,,USA,,4.0,2,-1.00712,03,http://nation.com.pk/international/30-Mar-2017/china-s-xi-to-meet-trump-next-week,nation.com.pk,Pakistan
641958979,2017-03-30,CHN,,USA,,4.0,1,-0.938967,03,http://nation.com.pk/international/30-Mar-2017/china-s-xi-to-meet-trump-next-week,nation.com.pk,Pakistan
641966349,2017-03-30,CHN,,USA,,4.0,2,-1.40118,03,http://www.nbcnews.com/politics/first-read/here-comes-tv-ad-cavalry-help-trump-n740461,nbcnews.com,United States
641966350,2017-03-30,CHN,,USA,,1.0,2,-1.40118,04,http://www.nbcnews.com/politics/first-read/here-comes-tv-ad-cavalry-help-trump-n740461,nbcnews.com,United States
641966351,2017-03-30,CHN,,USA,,1.0,6,-1.40118,04,http://www.nbcnews.com/politics/first-read/here-comes-tv-ad-cavalry-help-trump-n740461,nbcnews.com,United States
641966355,2017-03-30,CHN,,USA,,1.0,2,-1.40118,04,http://www.nbcnews.com/politics/first-read/here-comes-tv-ad-cavalry-help-trump-n740461,nbcnews.com,United States
641973474,2017-03-30,CHN,,USA,,1.0,1,-0.403226,04,http://www.googply.com/2017/03/30/president-trump-to-meet-chinas-xi-jinping-next-week-in-florida/,googply.com,
641978648,2017-03-30,CHN,,USA,,4.0,2,0.0,03,http://www.shanghainews.net/news/252614491/what-on-the-agenda-for-the-big-fat-meeting-between-chinese-president-xi-jinping-and-us-president-donald-trump,shanghainews.net, 
641978657,2017-03-30,CHN,,USA,,3.5,1,-3.61446,05,http://www.economist.com/news/leaders/21719794-and-bad-americaand-world-trump-presidency-hole,economist.com,United States
641989110,2017-03-30,CHN,,USA,,4.0,3,3.57143,03,http://www.youredm.com/2017/03/30/electric-zoo-releases-huge-2017-lineup/,youredm.com,United States
641989111,2017-03-30,CHN,,USA,,1.0,2,-2.1611,04,http://www.thebatavian.com/howard-b-owens/part-7-trump-trade-and-the-local-economy/241593,thebatavian.com,United States
642005857,2017-03-30,CHN,,USA,,0.0,2,-3.63798,01,http://www.theepochtimes.com/n3/2237474-an-open-letter-to-president-trump-on-the-occasion-of-chairman-xi-jinpings-visit/,theepochtimes.com,-
642010329,2017-03-30,CHN,,USA,,4.0,4,2.63158,03,http://www.newsweek.com/trump-meeting-china-president-xi-jinping-mar-lago-576543,newsweek.com,-
642010330,2017-03-30,CHN,,USA,,4.0,2,2.63158,03,http://www.newsweek.com/trump-meeting-china-president-xi-jinping-mar-lago-576543,newsweek.com,-
642010331,2017-03-30,CHN,,USA,,4.0,2,2.63158,03,http://www.newsweek.com/trump-meeting-china-president-xi-jinping-mar-lago-576543,newsweek.com,-
